filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
pose3/pose3training (348).JPG,256.0,1612.0,0.39374158,224.0,1677.0,0.46295547,205.0,1564.0,0.49143723,358.0,1829.0,0.43610215,313.0,1506.0,0.42592338,870.0,1372.0,0.38130242,887.0,2126.0,0.5125683,1741.0,1028.0,0.55369735,1655.0,2138.0,0.6616161,2358.0,1088.0,0.55749726,2213.0,2094.0,0.7163422,2237.0,1452.0,0.49854743,2219.0,1784.0,0.5706045,3093.0,1523.0,0.43793765,3088.0,1502.0,0.5923619,3894.0,1634.0,0.5748737,3894.0,1647.0,0.42570272,2,pose3
pose3/pose3training (349).JPG,189.0,1536.0,0.3688211,150.0,1588.0,0.43575525,126.0,1469.0,0.6155778,259.0,1696.0,0.43402112,206.0,1444.0,0.4163904,849.0,1012.0,0.69996107,869.0,1996.0,0.5573118,1725.0,874.0,0.43712926,1655.0,2065.0,0.54813564,2347.0,980.0,0.49277538,2202.0,2017.0,0.7170569,2226.0,1338.0,0.5180255,2153.0,1711.0,0.5369792,3131.0,1423.0,0.6209513,3128.0,1432.0,0.6707647,3963.0,1564.0,0.66915953,3944.0,1578.0,0.56474316,2,pose3
pose3/pose3training (35).jpg,823.0,1100.0,0.75589985,746.0,1021.0,0.6478916,723.0,1172.0,0.6337048,766.0,942.0,0.6634656,769.0,1244.0,0.6215521,1157.0,740.0,0.7320174,1116.0,1388.0,0.7259803,1707.0,684.0,0.7837988,1681.0,1570.0,0.2568493,2230.0,771.0,0.79964674,1738.0,1586.0,0.27770823,2005.0,1135.0,0.6680107,1915.0,1438.0,0.6577052,2674.0,1178.0,0.18705776,1952.0,1812.0,0.6898391,2845.0,1588.0,0.21206185,2841.0,1629.0,0.68228006,2,pose3
pose3/pose3training (350).JPG,226.0,1403.0,0.34289998,184.0,1460.0,0.47342327,160.0,1335.0,0.48366573,326.0,1566.0,0.44795632,253.0,1244.0,0.42792508,890.0,846.0,0.6368698,883.0,1838.0,0.45969233,1789.0,755.0,0.47486666,1681.0,1742.0,0.22728395,2424.0,870.0,0.4572292,2254.0,1893.0,0.41807222,2282.0,1284.0,0.5288799,2232.0,1559.0,0.3157196,3168.0,1333.0,0.48537266,3180.0,1334.0,0.74350417,4004.0,1519.0,0.5530578,3984.0,1530.0,0.585832,2,pose3
pose3/pose3training (351).JPG,224.0,1279.0,0.32039803,170.0,1288.0,0.45134118,131.0,1223.0,0.5427216,256.0,1278.0,0.41172412,165.0,1300.0,0.26260728,853.0,696.0,0.8516307,874.0,1792.0,0.508109,1787.0,637.0,0.65909785,1656.0,1858.0,0.8065361,2404.0,773.0,0.63149583,2227.0,1843.0,0.7803094,2262.0,1124.0,0.5603224,2132.0,1651.0,0.5605472,3128.0,1268.0,0.6737689,3126.0,1279.0,0.30885196,3967.0,1457.0,0.5280288,3954.0,1466.0,0.5650165,2,pose3
pose3/pose3training (352).JPG,226.0,1335.0,0.34374487,183.0,1345.0,0.47701395,146.0,1264.0,0.44407597,265.0,1369.0,0.49903536,192.0,1123.0,0.413558,844.0,677.0,0.7620784,831.0,1762.0,0.42627674,1776.0,611.0,0.72839487,1687.0,1857.0,0.72753805,2433.0,776.0,0.66761696,2217.0,1864.0,0.85748196,2297.0,1088.0,0.6395117,2179.0,1637.0,0.43422535,3149.0,1297.0,0.54661036,3152.0,1327.0,0.6391141,3993.0,1512.0,0.465509,3967.0,1527.0,0.52053833,2,pose3
pose3/pose3training (353).JPG,311.0,1430.0,0.25396326,223.0,1408.0,0.49361277,182.0,1352.0,0.5643834,307.0,1386.0,0.4545229,235.0,1369.0,0.2692555,876.0,801.0,0.71391165,879.0,1918.0,0.6670768,1788.0,767.0,0.5502938,1671.0,1959.0,0.68137467,2409.0,892.0,0.5542333,2219.0,1984.0,0.8342635,2254.0,1200.0,0.60619533,2151.0,1744.0,0.45288882,3145.0,1382.0,0.59984255,3137.0,1405.0,0.66792727,3996.0,1580.0,0.5109411,3983.0,1598.0,0.5475246,2,pose3
pose3/pose3training (354).JPG,297.0,1718.0,0.39811862,213.0,1684.0,0.37577632,189.0,1655.0,0.3389934,270.0,1620.0,0.4328706,221.0,1485.0,0.4095947,847.0,957.0,0.86118025,904.0,2068.0,0.5389786,1713.0,905.0,0.68065095,1694.0,2137.0,0.6993867,2385.0,993.0,0.44065118,2274.0,2101.0,0.7494625,2193.0,1332.0,0.57078123,2137.0,1836.0,0.47879335,3172.0,1472.0,0.53437126,3163.0,1474.0,0.51356626,4011.0,1611.0,0.5932476,3997.0,1635.0,0.4744627,2,pose3
pose3/pose3training (355).JPG,283.0,1729.0,0.2899411,182.0,1717.0,0.4571865,150.0,1657.0,0.42276382,264.0,1691.0,0.4282786,199.0,1510.0,0.3822849,829.0,1060.0,0.54440165,928.0,2117.0,0.48510006,1700.0,941.0,0.53346825,1720.0,2164.0,0.4375287,2356.0,1044.0,0.33515498,2298.0,2132.0,0.80051535,2194.0,1355.0,0.54575056,2183.0,1794.0,0.44728392,3119.0,1448.0,0.5474547,3098.0,1460.0,0.4299813,3985.0,1572.0,0.4751009,3981.0,1584.0,0.48987013,2,pose3
pose3/pose3training (356).JPG,256.0,1802.0,0.23761685,144.0,1788.0,0.38386014,105.0,1744.0,0.39066583,241.0,1764.0,0.36769354,133.0,1592.0,0.38034707,773.0,1133.0,0.44788012,794.0,1066.0,0.56581163,1683.0,991.0,0.5929798,1754.0,2193.0,0.32330844,2281.0,1056.0,0.41202906,2293.0,2149.0,0.5802285,2126.0,1410.0,0.4153918,2140.0,1725.0,0.46704316,3071.0,1464.0,0.3972057,3048.0,1439.0,0.45475635,3981.0,1542.0,0.32532626,3976.0,1552.0,0.48935196,2,pose3
pose3/pose3training (357).JPG,321.0,1832.0,0.22589476,191.0,1842.0,0.4446533,159.0,1826.0,0.4396796,293.0,1776.0,0.3702505,182.0,1689.0,0.3527926,836.0,1175.0,0.7421889,915.0,2246.0,0.61011195,1727.0,1037.0,0.7787753,1760.0,2246.0,0.6755596,2321.0,1136.0,0.43274954,2311.0,2222.0,0.7512996,2124.0,1415.0,0.55486536,2174.0,1848.0,0.5148952,3123.0,1519.0,0.52794826,3096.0,1505.0,0.50398886,3953.0,1573.0,0.49076515,3942.0,1581.0,0.30427945,2,pose3
pose3/pose3training (358).JPG,387.0,1879.0,0.27495125,302.0,1882.0,0.51399446,261.0,1876.0,0.40776673,373.0,1841.0,0.4316262,283.0,1770.0,0.441112,892.0,1201.0,0.7900861,964.0,2296.0,0.6277285,1720.0,1088.0,0.5240435,1783.0,2289.0,0.7948045,2307.0,1188.0,0.36759308,2344.0,2272.0,0.758579,2111.0,1452.0,0.43320724,2194.0,1883.0,0.6272515,3118.0,1573.0,0.55825186,3098.0,1562.0,0.6223928,3979.0,1635.0,0.57169354,3980.0,1633.0,0.2833178,2,pose3
pose3/pose3training (359).JPG,405.0,1925.0,0.26732987,336.0,1908.0,0.40526253,325.0,1930.0,0.3649183,413.0,1856.0,0.55076915,382.0,1976.0,0.23747335,920.0,1685.0,0.21081342,979.0,2355.0,0.63086367,1769.0,1177.0,0.61075294,1845.0,2361.0,0.53376925,2356.0,1295.0,0.434452,2385.0,2359.0,0.61122364,2089.0,1522.0,0.6477546,2205.0,1907.0,0.55876213,3130.0,1654.0,0.32067794,3148.0,1691.0,0.57564235,3991.0,1739.0,0.4345732,3961.0,1775.0,0.6719086,2,pose3
pose3/pose3training (360).JPG,476.0,2032.0,0.36146787,385.0,1983.0,0.3532562,378.0,2010.0,0.33367667,441.0,1891.0,0.4730314,421.0,2035.0,0.2047171,986.0,1771.0,0.26071912,1023.0,2372.0,0.6461558,1783.0,1253.0,0.50601304,1836.0,2397.0,0.23087212,2387.0,2415.0,0.40942565,2371.0,2420.0,0.5553683,2139.0,1767.0,0.4336048,2231.0,2040.0,0.3488552,3136.0,1723.0,0.40511325,3164.0,1737.0,0.68090856,4004.0,1827.0,0.2887638,3968.0,1837.0,0.72348726,2,pose3
pose3/pose3training (361).JPG,446.0,2022.0,0.31695208,384.0,2034.0,0.47604468,370.0,1988.0,0.4821151,470.0,1993.0,0.34672186,426.0,1957.0,0.15261541,1024.0,2264.0,0.5911468,1017.0,2343.0,0.5145999,1828.0,2422.0,0.5405711,1816.0,2411.0,0.3500426,2356.0,2433.0,0.27279472,2344.0,2446.0,0.64224565,2145.0,1779.0,0.5050918,2212.0,2043.0,0.52469385,3127.0,1782.0,0.68454623,3098.0,1764.0,0.33672878,3971.0,1851.0,0.50236523,3970.0,1857.0,0.39287877,2,pose3
pose3/pose3training (362).JPG,574.0,2028.0,0.39029756,539.0,2033.0,0.53371763,507.0,1986.0,0.5452852,621.0,1997.0,0.47014537,560.0,1804.0,0.39016375,1068.0,1906.0,0.15002172,1120.0,2342.0,0.57189035,1851.0,1330.0,0.39848852,1909.0,2233.0,0.18584415,2426.0,1440.0,0.33825192,2427.0,2437.0,0.63477397,2199.0,1765.0,0.49903095,2300.0,2041.0,0.399874,3223.0,1817.0,0.43877602,3210.0,1796.0,0.4024769,4004.0,1883.0,0.2992142,3986.0,1884.0,0.4816127,2,pose3
pose3/pose3training (363).JPG,622.0,2015.0,0.41235214,578.0,2038.0,0.4273787,550.0,1975.0,0.51855505,668.0,2063.0,0.46186107,612.0,1821.0,0.421461,1107.0,1896.0,0.16179408,1161.0,2347.0,0.55227965,1892.0,1348.0,0.45308185,1917.0,2385.0,0.58380723,2454.0,1465.0,0.29893205,2448.0,2388.0,0.5337198,2209.0,1817.0,0.33500418,2285.0,2048.0,0.5442463,3176.0,1822.0,0.43655396,3166.0,1793.0,0.5465694,4006.0,1853.0,0.18909593,3984.0,1876.0,0.583971,2,pose3
pose3/pose3training (364).JPG,566.0,1965.0,0.42420098,544.0,1997.0,0.56477356,516.0,1916.0,0.582532,648.0,2058.0,0.67048,568.0,1753.0,0.5316078,1114.0,2237.0,0.72263443,1098.0,1384.0,0.60232973,1862.0,2336.0,0.8477384,1834.0,1337.0,0.41838443,2357.0,2323.0,0.632774,2352.0,1422.0,0.6305657,2212.0,1922.0,0.42909756,2255.0,1745.0,0.42209834,3074.0,1751.0,0.46124595,3080.0,1731.0,0.58971834,3957.0,1817.0,0.44471094,3948.0,1828.0,0.54912627,2,pose3
pose3/pose3training (365).JPG,465.0,1890.0,0.28521675,430.0,1916.0,0.48890558,398.0,1802.0,0.5428442,545.0,1972.0,0.5855477,473.0,1685.0,0.45970172,1029.0,2202.0,0.62434113,1033.0,2260.0,0.53772163,1778.0,2303.0,0.58162785,1757.0,2291.0,0.21705236,2266.0,2281.0,0.4843682,2254.0,2265.0,0.31279895,2086.0,1582.0,0.4016232,2169.0,1789.0,0.58353955,2864.0,1727.0,0.22645849,2923.0,1744.0,0.6334319,3744.0,1791.0,0.17437513,3715.0,1796.0,0.81465256,2,pose3
pose3/pose3training (366).JPG,300.0,1947.0,0.33556023,260.0,1966.0,0.39822733,220.0,1877.0,0.40951568,371.0,2021.0,0.3726901,289.0,1764.0,0.30042934,840.0,2259.0,0.6494366,809.0,1413.0,0.560472,1577.0,2322.0,0.8537651,1544.0,1539.0,0.14921589,2028.0,2310.0,0.59390974,2026.0,1438.0,0.6156305,1894.0,1730.0,0.4379204,1993.0,1675.0,0.35759172,2637.0,1769.0,0.36067066,2663.0,1726.0,0.5309259,3442.0,1836.0,0.28491178,3440.0,1831.0,0.45122322,2,pose3
pose3/pose3training (367).JPG,220.0,1957.0,0.25772616,192.0,1965.0,0.4038019,147.0,1866.0,0.41724446,315.0,2046.0,0.44063145,246.0,1768.0,0.3878618,761.0,2228.0,0.458139,766.0,1456.0,0.314028,1443.0,2361.0,0.5190883,1432.0,1423.0,0.3697549,1933.0,2331.0,0.50270206,1958.0,1479.0,0.46449727,1819.0,1838.0,0.21553066,1898.0,1795.0,0.27813265,2582.0,1796.0,0.38816348,2574.0,1771.0,0.37560263,3324.0,1884.0,0.547963,3325.0,1878.0,0.2021725,2,pose3
pose3/pose3training (370).JPG,457.0,2036.0,0.3628651,439.0,2082.0,0.50784636,412.0,1978.0,0.5408219,553.0,2136.0,0.56451046,479.0,1833.0,0.5361893,985.0,2333.0,0.80614996,981.0,2326.0,0.5219096,1571.0,1482.0,0.39115757,1584.0,2110.0,0.14577146,2048.0,2343.0,0.44708762,2033.0,2324.0,0.28064442,1948.0,1863.0,0.36568946,1973.0,1967.0,0.4988882,2614.0,1849.0,0.31541198,2701.0,1852.0,0.73655665,3366.0,1897.0,0.37082952,3351.0,1908.0,0.54029906,2,pose3
pose3/pose3training (371).JPG,659.0,2099.0,0.2709157,623.0,2111.0,0.41568038,590.0,2079.0,0.46383828,713.0,2071.0,0.3825365,638.0,1985.0,0.4506905,1042.0,1590.0,0.69651544,1113.0,2378.0,0.66557497,1634.0,1519.0,0.5547451,1758.0,2387.0,0.67362976,2102.0,1539.0,0.44036877,2150.0,2344.0,0.59412444,1938.0,1721.0,0.26088876,2032.0,2054.0,0.62603015,2634.0,1827.0,0.205914,2743.0,1837.0,0.79037154,3480.0,1886.0,0.39111665,3461.0,1897.0,0.7261758,2,pose3
pose3/pose3training (372).JPG,732.0,2132.0,0.38182774,717.0,2157.0,0.49245253,697.0,2097.0,0.39267913,820.0,2192.0,0.62956375,778.0,1998.0,0.44442666,1219.0,2373.0,0.8274206,1208.0,2373.0,0.45993352,1814.0,2428.0,0.60276854,1807.0,1963.0,0.1957359,2233.0,2330.0,0.4763044,2221.0,2281.0,0.17316489,2054.0,1975.0,0.26432034,2119.0,2009.0,0.3705384,2761.0,1853.0,0.22850439,2837.0,1838.0,0.73286533,3609.0,1874.0,0.32605284,3591.0,1877.0,0.59477615,2,pose3
pose3/pose3training (373).JPG,751.0,2174.0,0.41327202,733.0,2220.0,0.57550275,716.0,2136.0,0.5607649,839.0,2273.0,0.5407585,782.0,2023.0,0.5221542,1236.0,2431.0,0.78472424,1178.0,1656.0,0.60971534,1869.0,2465.0,0.75874007,1770.0,1592.0,0.6081421,2297.0,2418.0,0.6179318,2228.0,1618.0,0.35051104,2133.0,2147.0,0.4168356,2154.0,1987.0,0.49309385,2877.0,1919.0,0.38926306,2868.0,1914.0,0.36515266,3598.0,1922.0,0.49077109,3599.0,1924.0,0.51385224,2,pose3
pose3/pose3training (375).JPG,809.0,2151.0,0.4625342,783.0,2192.0,0.58819497,773.0,2103.0,0.5774782,882.0,2229.0,0.6191032,833.0,1980.0,0.42428544,1252.0,2416.0,0.765082,1248.0,2393.0,0.518497,1863.0,2477.0,0.6803633,1868.0,1963.0,0.107845694,2269.0,2465.0,0.5686631,2251.0,1671.0,0.5813801,2192.0,2106.0,0.4145852,2203.0,2033.0,0.513387,2814.0,1974.0,0.28679475,2858.0,1976.0,0.761323,3569.0,2024.0,0.44234622,3576.0,2031.0,0.57825184,2,pose3
pose3/pose3training (376).JPG,733.0,2059.0,0.29541796,696.0,2078.0,0.58654755,682.0,2011.0,0.41135478,774.0,2090.0,0.46592736,765.0,1928.0,0.52353215,1147.0,1883.0,0.27895957,1196.0,2347.0,0.67246366,1763.0,1542.0,0.42781445,1720.0,2364.0,0.49407527,2205.0,1610.0,0.5147211,2170.0,2383.0,0.538306,2093.0,1918.0,0.3446979,2106.0,2089.0,0.38799736,2769.0,1939.0,0.5048751,2773.0,1913.0,0.35969287,3475.0,1995.0,0.6056025,3491.0,1995.0,0.21070424,2,pose3
pose3/pose3training (377).JPG,704.0,1971.0,0.3269408,642.0,1977.0,0.5029527,625.0,1964.0,0.5320974,714.0,1955.0,0.6431738,675.0,1943.0,0.47779685,1059.0,1742.0,0.36954755,1127.0,2280.0,0.72968245,1667.0,1504.0,0.41731927,1646.0,2328.0,0.6211808,2122.0,1549.0,0.43112752,2056.0,2311.0,0.449743,2055.0,1886.0,0.42589256,2057.0,2060.0,0.47765464,2704.0,1895.0,0.4362595,2741.0,1890.0,0.68004316,3402.0,1973.0,0.54949486,3415.0,1979.0,0.47351474,2,pose3
pose3/pose3training (378).JPG,630.0,1999.0,0.40656063,608.0,1998.0,0.5410713,595.0,1958.0,0.56239176,680.0,1991.0,0.5785191,653.0,1933.0,0.521101,1077.0,1573.0,0.7787092,1083.0,2313.0,0.8360658,1640.0,1527.0,0.51138294,1621.0,2356.0,0.76754415,2114.0,1569.0,0.56487405,2065.0,2327.0,0.70614517,1983.0,1758.0,0.45165014,2001.0,2151.0,0.6451758,2635.0,1893.0,0.33213657,2676.0,1940.0,0.48426333,3335.0,1975.0,0.6465075,3342.0,1980.0,0.31047243,2,pose3
pose3/pose3training (380).JPG,462.0,2077.0,0.3658822,437.0,2072.0,0.5455378,409.0,2052.0,0.5273229,504.0,2038.0,0.60788006,457.0,2015.0,0.6052798,904.0,1592.0,0.7860942,924.0,2369.0,0.64796615,1516.0,1528.0,0.530236,1438.0,2357.0,0.67407095,1964.0,1571.0,0.46402168,1935.0,2345.0,0.8069172,1867.0,1830.0,0.4686068,1857.0,2141.0,0.5992806,2503.0,1887.0,0.5981468,2536.0,1900.0,0.3568944,3215.0,1924.0,0.57225585,3229.0,1921.0,0.4055539,2,pose3
pose3/pose3training (381).JPG,372.0,2116.0,0.38740715,339.0,2144.0,0.44741255,330.0,2083.0,0.5055226,451.0,2146.0,0.4691723,396.0,2004.0,0.44233894,832.0,2053.0,0.23142695,895.0,2385.0,0.52770114,1478.0,1549.0,0.41707718,1458.0,2161.0,0.1783323,1938.0,2367.0,0.57818305,1861.0,2292.0,0.17768799,1847.0,2001.0,0.46104413,1845.0,2034.0,0.5092838,2494.0,1913.0,0.32670897,2542.0,1886.0,0.63322103,3202.0,1952.0,0.3587312,3219.0,1952.0,0.77741915,2,pose3
pose3/pose3training (382).JPG,332.0,2108.0,0.3307868,279.0,2113.0,0.5186268,249.0,2056.0,0.5703263,378.0,2153.0,0.40906897,302.0,2065.0,0.42671716,754.0,1888.0,0.34931514,822.0,2460.0,0.65674627,1388.0,1583.0,0.36719105,1422.0,2400.0,0.35766834,1918.0,2430.0,0.51576376,1853.0,2380.0,0.21832223,1895.0,1908.0,0.34237736,1903.0,2018.0,0.39136308,2507.0,1907.0,0.28749046,2529.0,1896.0,0.49270356,3223.0,1963.0,0.498254,3204.0,1961.0,0.33627433,2,pose3
pose3/pose3training (383).JPG,184.0,1983.0,0.41342667,141.0,1977.0,0.45719057,122.0,1971.0,0.62698793,245.0,2006.0,0.587257,177.0,2053.0,0.3648206,669.0,1565.0,0.7586763,667.0,2371.0,0.6459648,1272.0,1436.0,0.29069197,1318.0,2363.0,0.66862524,1844.0,1484.0,0.38459215,1797.0,2336.0,0.552438,1796.0,1730.0,0.6454394,1784.0,2163.0,0.5452981,2508.0,1776.0,0.40579507,2538.0,1789.0,0.50197655,3178.0,1853.0,0.4340798,3174.0,1847.0,0.4234122,2,pose3
pose3/pose3training (384).JPG,636.0,1442.0,0.6271988,535.0,1361.0,0.4999921,524.0,1523.0,0.45251438,575.0,1213.0,0.40422913,577.0,1602.0,0.50743854,979.0,1052.0,0.79605293,999.0,1795.0,0.7850228,1594.0,964.0,0.7484827,1607.0,1913.0,0.5597954,2171.0,969.0,0.54930985,2095.0,1861.0,0.71224266,1871.0,1246.0,0.5658498,1909.0,1622.0,0.6272338,2670.0,1296.0,0.16061383,2607.0,1551.0,0.4878526,3312.0,1370.0,0.6049716,3317.0,1429.0,0.6429541,2,pose3
pose3/pose3training (385).JPG,422.0,1181.0,0.60868084,311.0,1144.0,0.67129135,318.0,1136.0,0.55484855,239.0,933.0,0.55778015,247.0,904.0,0.5042187,874.0,927.0,0.61615276,738.0,583.0,0.61044765,1792.0,1036.0,0.8954098,1711.0,700.0,0.3714287,2377.0,1313.0,0.5815017,2205.0,826.0,0.19272693,2102.0,1012.0,0.6513027,2030.0,857.0,0.62844396,2882.0,992.0,0.43767118,2820.0,914.0,0.27427667,2580.0,1818.0,0.38081995,3631.0,935.0,0.69962025,2,pose3
pose3/pose3training (389).JPG,484.0,1498.0,0.610958,358.0,1456.0,0.5226711,370.0,1450.0,0.5614611,351.0,1257.0,0.71667945,366.0,1225.0,0.68762314,873.0,1228.0,0.62570703,879.0,934.0,0.67884433,1773.0,1435.0,0.75137174,1771.0,1140.0,0.49706447,2337.0,1739.0,0.7960757,2253.0,1400.0,0.123601854,2096.0,1450.0,0.600158,2118.0,1305.0,0.6720049,1925.0,2350.0,0.7454976,2871.0,1320.0,0.66914284,2715.0,2197.0,0.7385618,3612.0,1344.0,0.8290864,2,pose3
pose3/pose3training (39).jpg,881.0,1568.0,0.6121372,763.0,1576.0,0.632633,764.0,1569.0,0.54790294,621.0,1338.0,0.8565403,623.0,1345.0,0.6527054,1056.0,951.0,0.86193436,1028.0,975.0,0.739017,1881.0,962.0,0.6197137,1860.0,1034.0,0.5598916,2564.0,1197.0,0.69785714,2513.0,1198.0,0.20329031,2161.0,1119.0,0.78832066,1982.0,1259.0,0.60550356,2847.0,1163.0,0.58132684,1975.0,1938.0,0.86365205,3626.0,1082.0,0.66066885,2768.0,1755.0,0.646091,2,pose3
pose3/pose3training (390).JPG,497.0,1517.0,0.477778,404.0,1470.0,0.70963097,401.0,1466.0,0.7205069,431.0,1243.0,0.78952086,433.0,1214.0,0.72572076,956.0,1227.0,0.71877563,896.0,990.0,0.6771327,1827.0,1426.0,0.7685231,1771.0,1099.0,0.33242968,2406.0,1702.0,0.69600356,2332.0,1533.0,0.14595832,2166.0,1413.0,0.73182225,2160.0,1250.0,0.69670874,1950.0,2346.0,0.63921976,2894.0,1314.0,0.57673657,2752.0,2235.0,0.5953142,3685.0,1326.0,0.71064633,2,pose3
pose3/pose3training (391).JPG,592.0,1464.0,0.7355169,490.0,1419.0,0.75614524,480.0,1418.0,0.80748343,490.0,1186.0,0.5770141,477.0,1180.0,0.46046242,1022.0,1171.0,0.7197716,964.0,974.0,0.6562946,1871.0,1357.0,0.6568004,1840.0,1131.0,0.3608268,2448.0,1632.0,0.753762,2399.0,1543.0,0.2582385,2277.0,1343.0,0.80581903,2173.0,1260.0,0.6722874,2031.0,2308.0,0.68364483,2018.0,2252.0,0.4302331,3728.0,1290.0,0.37932605,2867.0,2206.0,0.5181997,2,pose3
pose3/pose3training (393).JPG,627.0,1301.0,0.5837267,520.0,1259.0,0.5068392,517.0,1258.0,0.548473,502.0,1027.0,0.8244405,491.0,1019.0,0.75446784,1010.0,971.0,0.7310419,969.0,829.0,0.69615674,1893.0,1201.0,0.74120593,1854.0,960.0,0.40379494,2485.0,1494.0,0.7755226,2454.0,1407.0,0.27880406,2247.0,1199.0,0.74822736,2185.0,1112.0,0.5837686,2024.0,2184.0,0.7602241,2989.0,1201.0,0.28950304,2889.0,2103.0,0.6643479,3770.0,1191.0,0.52690256,2,pose3
pose3/pose3training (394).JPG,693.0,1341.0,0.59022653,584.0,1293.0,0.76011676,578.0,1297.0,0.72870386,557.0,1048.0,0.82239425,545.0,1052.0,0.82783425,1062.0,962.0,0.76134706,1047.0,899.0,0.8003959,1938.0,1200.0,0.7353093,1868.0,1004.0,0.21211511,2550.0,1504.0,0.60686296,2527.0,1430.0,0.38410762,2286.0,1247.0,0.70563185,2217.0,1231.0,0.5302539,2061.0,2236.0,0.8605443,2989.0,1223.0,0.4628943,2937.0,2160.0,0.60438514,3814.0,1198.0,0.53762954,2,pose3
pose3/pose3training (395).JPG,744.0,1409.0,0.7346474,627.0,1366.0,0.62119615,626.0,1369.0,0.57297796,589.0,1116.0,0.76480025,589.0,1120.0,0.6602919,1097.0,1045.0,0.70720243,1107.0,890.0,0.62202203,1948.0,1240.0,0.6772829,1963.0,951.0,0.42129493,2571.0,1537.0,0.5458478,2581.0,1211.0,0.25866213,2280.0,1345.0,0.56593645,2365.0,1163.0,0.7032675,2098.0,2315.0,0.8821199,3092.0,1293.0,0.68673587,3050.0,2236.0,0.76201737,3895.0,1251.0,0.66214085,2,pose3
pose3/pose3training (396).JPG,800.0,1466.0,0.73849654,686.0,1417.0,0.7541834,688.0,1417.0,0.7571094,638.0,1172.0,0.7493241,641.0,1175.0,0.6297654,1118.0,1097.0,0.673589,1155.0,962.0,0.65689576,2008.0,1250.0,0.76820624,2051.0,1018.0,0.34913617,2650.0,1572.0,0.5572356,2660.0,1457.0,0.35562107,2295.0,1361.0,0.59782463,2401.0,1173.0,0.6855331,2169.0,2363.0,0.8789045,3154.0,1287.0,0.7235352,3115.0,2259.0,0.80819607,3944.0,1238.0,0.73227525,2,pose3
pose3/pose3training (397).JPG,741.0,1474.0,0.739207,612.0,1433.0,0.8005896,612.0,1433.0,0.7741457,560.0,1174.0,0.8219726,555.0,1188.0,0.7932868,1077.0,1070.0,0.80814135,1060.0,965.0,0.591051,1950.0,1241.0,0.71904504,1986.0,991.0,0.42451635,2588.0,1495.0,0.47801396,2625.0,1401.0,0.4560826,2252.0,1333.0,0.7653313,2334.0,1177.0,0.67185766,2149.0,2341.0,0.9032515,3080.0,1290.0,0.65728843,3105.0,2245.0,0.6622008,3864.0,1183.0,0.77099514,2,pose3
pose3/pose3training (398).JPG,733.0,1512.0,0.69745374,612.0,1468.0,0.79471076,606.0,1469.0,0.8115368,539.0,1196.0,0.8641649,543.0,1205.0,0.8185525,1043.0,1109.0,0.7653309,1086.0,992.0,0.6600932,1925.0,1272.0,0.7653394,1952.0,1001.0,0.4516119,2568.0,1571.0,0.5844193,2609.0,1416.0,0.2540608,2250.0,1369.0,0.6659553,2370.0,1168.0,0.7479063,2110.0,2399.0,0.8393183,3084.0,1321.0,0.7686257,3077.0,2318.0,0.84958845,3867.0,1256.0,0.8266323,2,pose3
pose3/pose3training (399).JPG,672.0,1509.0,0.6182623,558.0,1462.0,0.77877253,558.0,1464.0,0.78783,507.0,1196.0,0.7611843,517.0,1212.0,0.7066544,1007.0,1073.0,0.850235,1082.0,1024.0,0.5583482,1891.0,1298.0,0.62680614,1983.0,1052.0,0.48102126,2532.0,1588.0,0.55532026,2574.0,1507.0,0.46546847,2182.0,1394.0,0.7475217,2303.0,1212.0,0.650385,2032.0,2456.0,0.8079779,2984.0,1383.0,0.62511563,3025.0,2344.0,0.74366057,3820.0,1346.0,0.91037065,2,pose3
